name,email,sector,city,phone,website,address,formations,description,url
"IUT du Limousin, site de Brive, Université de Limoges",Non trouvé,Institut universitaire de technologie,Tulle,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_du_limousin_site_de_brive_universite_de_limoges-6575
"IUT RT - IUT Département réseaux et télécommunications (annexe de Poitiers), Université de Poitiers",Non trouvé,Institut universitaire de technologie,Poitiers,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_rt_iut_departement_reseaux_et_telecommunications_annexe_de_poitiers_universite_de_poitiers-6576
"IUT HSE - IUT Département hygiène, sécurité, environnement (annexe de Poitiers), Université de Poitiers",Non trouvé,Institut universitaire de technologie,Niort,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_hse_iut_departement_hygiene_securite_environnement_annexe_de_poitiers_universite_de_poitiers-6577
"IUT GTE - IUT Département génie thermique et énergie, Université de Poitiers",Non trouvé,Institut universitaire de technologie,Poitiers,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_gte_iut_departement_genie_thermique_et_energie_universite_de_poitiers-6578
"IUT GMP - IUT Département génie mécanique et productique, Université de Poitiers",Non trouvé,Institut universitaire de technologie,Poitiers,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_gmp_iut_departement_genie_mecanique_et_productique_universite_de_poitiers-6579
"IUT GMP - IUT Département génie mécanique et productique, Université de Poitiers",Non trouvé,Institut universitaire de technologie,Angoulême,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_gmp_iut_departement_genie_mecanique_et_productique_universite_de_poitiers-6580
"IUT GEII - IUT Département génie électrique et informatique industrielle, Université de Poitiers",Non trouvé,Institut universitaire de technologie,Poitiers,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_geii_iut_departement_genie_electrique_et_informatique_industrielle_universite_de_poitiers-6581
"IUT GEII - IUT Département génie électrique et informatique industrielle, Université de Poitiers",Non trouvé,Institut universitaire de technologie,Angoulême,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_geii_iut_departement_genie_electrique_et_informatique_industrielle_universite_de_poitiers-6582
"IUT TC - IUT Département techniques de commercialisation, Université de Poitiers",Non trouvé,Institut universitaire de technologie,Angoulême,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_tc_iut_departement_techniques_de_commercialisation_universite_de_poitiers-6583
"IUT GC - IUT Département génie civil, Université de La Rochelle",Non trouvé,Institut universitaire de technologie,La Rochelle,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_gc_iut_departement_genie_civil_universite_de_la_rochelle-6584
"IUT GEA - IUT Département gestion des entreprises et des administrations, Université de Poitiers",Non trouvé,Institut universitaire de technologie,Poitiers,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_gea_iut_departement_gestion_des_entreprises_et_des_administrations_universite_de_poitiers-6585
"IUT GEA - IUT Département gestion des entreprises et des administrations (annexe de Poitiers), Université de Poitiers",Non trouvé,Institut universitaire de technologie,Niort,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_gea_iut_departement_gestion_des_entreprises_et_des_administrations_annexe_de_poitiers_universite_de_poitiers-6586
"IUT CHIMIE - IUT Département Chimie, Université de Poitiers",Non trouvé,Institut universitaire de technologie,Poitiers,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_chimie_iut_departement_chimie_universite_de_poitiers-6587
"IUT d'Orsay, Université Paris-Sud 11",Non trouvé,Institut universitaire de technologie,Évry-Courcouronnes,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_d_orsay_universite_paris_sud_11-6588
"IUT d'Orléans, Université d'Orléans",Non trouvé,Institut universitaire de technologie,Orléans,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_d_orleans_universite_d_orleans-6589
"IUT GB - IUT Département génie biologique, Université de La Rochelle",Non trouvé,Institut universitaire de technologie,La Rochelle,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_gb_iut_departement_genie_biologique_universite_de_la_rochelle-6590
"IUT RT - IUT Département réseaux et télécommunications, Université de La Rochelle",Non trouvé,Institut universitaire de technologie,La Rochelle,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_rt_iut_departement_reseaux_et_telecommunications_universite_de_la_rochelle-6591
"IUT d' Issoudun, Université d'Orléans",Non trouvé,Institut universitaire de technologie,Issoudun,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_d_issoudun_universite_d_orleans-6592
"IUT d'Evry (site Les passages), Université d'Evry-Val-d'Essonne",Non trouvé,Institut universitaire de technologie,Évry,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_d_evry_site_les_passages_universite_d_evry_val_d_essonne-6593
"IUT MP - IUT Département mesures physiques (annexe de Poitiers), Université de Poitiers",Non trouvé,Institut universitaire de technologie,Poitiers,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_mp_iut_departement_mesures_physiques_annexe_de_poitiers_universite_de_poitiers-6594
"IUT d'Evry (site Juvisy-sur-Orge), Université d'Evry-Val-d'Essonne",Non trouvé,Institut universitaire de technologie,Évry-Courcouronnes,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_d_evry_site_juvisy_sur_orge_universite_d_evry_val_d_essonne-6596
"IUT du Havre, Université du Havre",Non trouvé,Institut universitaire de technologie,Rouen,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_du_havre_universite_du_havre-6597
"IUT INFO - IUT Département informatique, Université de La Rochelle",Non trouvé,Institut universitaire de technologie,La Rochelle,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_info_iut_departement_informatique_universite_de_la_rochelle-6598
"IUT d'Evry (site Brétigny), Université d'Evry-Val-d'Essonne",Non trouvé,Institut universitaire de technologie,Bretigny,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_d_evry_site_bretigny_universite_d_evry_val_d_essonne-6599
"IUT Département qualité logistique industrielle et organisation, Université de Poitiers",Non trouvé,Institut universitaire de technologie,Angoulême,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_departement_qualite_logistique_industrielle_et_organisation_universite_de_poitiers-6600
IUT de Vélizy (antenne de Rambouillet),Non trouvé,Institut universitaire de technologie,Versailles,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_de_velizy_antenne_de_rambouillet-6601
"IUT d'Evreux, Université de Rouen",Non trouvé,Institut universitaire de technologie,Évreux,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_d_evreux_universite_de_rouen-6602
"IUT d'Evry (département science et génie des matériaux Bâtiment Maupertuis), Université d'Evry-Val-d'Essonne",Non trouvé,Institut universitaire de technologie,Évry,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_d_evry_departement_science_et_genie_des_materiaux_batiment_maupertuis_universite_d_evry_val_d_essonne-6603
"IUT 2 - IUT 2 de Vienne, Université Grenoble Alpes (COMUE)",Non trouvé,Institut universitaire de technologie,Vienne,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_2_iut_2_de_vienne_universite_grenoble_alpes_comue-6604
"IUT de Vannes, Université Bretagne Sud",Non trouvé,Institut universitaire de technologie,Vannes,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_de_vannes_universite_bretagne_sud-6605
"IUT de Valence, Université Pierre Mendès France - Grenoble 2",Non trouvé,Institut universitaire de technologie,Valence,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_de_valence_universite_pierre_mendes_france_grenoble_2-6606
"IUT de Troyes, Université de Reims Champagne-Ardenne",Non trouvé,Institut universitaire de technologie,Troyes,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_de_troyes_universite_de_reims_champagne_ardenne-6607
IUT de Ville d'Avray (Nanterre),Non trouvé,Institut universitaire de technologie,Nanterre,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_de_ville_d_avray_nanterre-6608
IUT de Ville d’Avray (Ville d'Avray),Non trouvé,Institut universitaire de technologie,Nanterre,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_de_ville_d_avray_ville_d_avray-6609
IUT de Ville d’Avray (St Cloud),Non trouvé,Institut universitaire de technologie,Nanterre,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_de_ville_d_avray_st_cloud-6610
IUT de Vélizy,Non trouvé,Institut universitaire de technologie,Versailles,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_de_velizy-6611
"IUT de Villetaneuse, Université Paris 13",Non trouvé,Institut universitaire de technologie,Bobigny,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_de_villetaneuse_universite_paris_13-6612
"IUT de Tours, Université de Tours",Non trouvé,Institut universitaire de technologie,Tours,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_de_tours_universite_de_tours-6613
"IUT de Tarbes, Université Toulouse III",Non trouvé,Institut universitaire de technologie,Tarbes,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_de_tarbes_universite_toulouse_iii-6614
"IUT de Toulon site de Draguignan, Université du Sud Toulon - Var",Non trouvé,Institut universitaire de technologie,Toulon,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_de_toulon_site_de_draguignan_universite_du_sud_toulon_var-6615
"IUT de Thionville-Yutz, Université Paul Verlaine de Metz",Non trouvé,Institut universitaire de technologie,Metz,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_de_thionville_yutz_universite_paul_verlaine_de_metz-6616
"IUT de Toulon et du Var, Université du Sud Toulon - Var",Non trouvé,Institut universitaire de technologie,Toulon,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_de_toulon_et_du_var_universite_du_sud_toulon_var-6617
"IUT de Toulon site de Saint-Raphael, Université du Sud Toulon - Var",Non trouvé,Institut universitaire de technologie,Toulon,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_de_toulon_site_de_saint_raphael_universite_du_sud_toulon_var-6618
"IUT - ULCO - IUT de St Omer, Université du Littoral - Côte d'Opale",Non trouvé,Institut universitaire de technologie,Arras,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_ulco_iut_de_st_omer_universite_du_littoral_cote_d_opale-6619
"IUT des Pays de l'Adour - Pau, Université Pau et Pays de l'Adour",Non trouvé,Institut universitaire de technologie,Pau,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_des_pays_de_l_adour_pau_universite_pau_et_pays_de_l_adour-6620
"IUT de Sceaux, Université Paris-Sud 11",Non trouvé,Institut universitaire de technologie,Sceaux,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_de_sceaux_universite_paris_sud_11-6621
"IUT de Salon-de-Provence-antenne IUT Marseille, Université Paul Cézanne - Aix-Marseille III",Non trouvé,Institut universitaire de technologie,Aix-en-Provence,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_de_salon_de_provence_antenne_iut_marseille_universite_paul_cezanne_aix_marseille_iii-6622
"IUT de Tremblay, Université Vincennes-Saint-Denis",Non trouvé,Institut universitaire de technologie,Bobigny,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_de_tremblay_universite_vincennes_saint_denis-6624
"IUT Cambrai UVH - IUT de Valenciennes, antenne de Cambrai UVHC, Université de Valenciennes",Non trouvé,Institut universitaire de technologie,Lille,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_cambrai_uvh_iut_de_valenciennes_antenne_de_cambrai_uvhc_universite_de_valenciennes-6625
"IUT de Seine et Marne Sud (site Fontainebleau), Université Paris-Est Créteil Val-de-Marne",Non trouvé,Institut universitaire de technologie,Melun,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_de_seine_et_marne_sud_site_fontainebleau_universite_paris_est_creteil_val_de_marne-6626
"IUT de Seine et Marne Sud (site Sénart), Université Paris-Est Créteil Val-de-Marne",Non trouvé,Institut universitaire de technologie,Melun,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_de_seine_et_marne_sud_site_senart_universite_paris_est_creteil_val_de_marne-6627
"IUT Val. UVHC - IUT de Valenciennes UVHC, Université de Valenciennes",Non trouvé,Institut universitaire de technologie,Lille,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_val_uvhc_iut_de_valenciennes_uvhc_universite_de_valenciennes-6628
"IUT de Saint-Nazaire, Université de Nantes",Non trouvé,Institut universitaire de technologie,Nantes,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_de_saint_nazaire_universite_de_nantes-6629
