name,email,sector,city,phone,website,address,formations,description,url
"UFR Physique, Université Paris Diderot",Non trouvé,Unité de formation et de recherche,Paris,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_physique_universite_paris_diderot-6013
Université Paris I Panthéon-Sorbonne - UFR 10 Philosophie,Non trouvé,Unité de formation et de recherche,Paris,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-universite_paris_i_pantheon_sorbonne_ufr_10_philosophie-6014
"UFR Philosophie et sociologie, Université Paris-Sorbonne Paris IV",Non trouvé,Unité de formation et de recherche,Paris,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_philosophie_et_sociologie_universite_paris_sorbonne_paris_iv-6015
"UFR Pharmacie - Faculté de pharmacie, Université Paris-Sud 11",Non trouvé,Unité de formation et de recherche,Nanterre,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_pharmacie_faculte_de_pharmacie_universite_paris_sud_11-6016
Université de Versailles Saint-Quentin-en-Yvelines - UFR des Sciences de la santé Simone Veil,Non trouvé,Unité de formation et de recherche,Versailles,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-universite_de_versailles_saint_quentin_en_yvelines_ufr_des_sciences_de_la_sante_simone_veil-6017
"UFR PPCS - UFR Psychologie, pratiques cliniques et sociales, Université Vincennes-Saint-Denis",Non trouvé,Unité de formation et de recherche,Bobigny,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_ppcs_ufr_psychologie_pratiques_cliniques_et_sociales_universite_vincennes_saint_denis-6019
"UFR Médecine, Université Paris-Sud 11",Non trouvé,Unité de formation et de recherche,Créteil,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_medecine_universite_paris_sud_11-6020
"UFR Musique et musicologie, Université Paris-Sorbonne Paris IV",Non trouvé,Unité de formation et de recherche,Paris,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_musique_et_musicologie_universite_paris_sorbonne_paris_iv-6022
"FMA - Faculté de marketing et d'agrosciences - Pôle marketing, Université de Haute Alsace Mulhouse",Non trouvé,Unité de formation et de recherche,Colmar,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-fma_faculte_de_marketing_et_d_agrosciences_pole_marketing_universite_de_haute_alsace_mulhouse-6024
"UFR Faculté de chirurgie dentaire - Odontologie, Université Paris Descartes",Non trouvé,Unité de formation et de recherche,Nanterre,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_faculte_de_chirurgie_dentaire_odontologie_universite_paris_descartes-6025
"UFR Mathématiques, Université Paris Diderot",Non trouvé,Unité de formation et de recherche,Paris,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_mathematiques_universite_paris_diderot-6026
"UFR Mathématiques, informatique, technologies, sciences de l'information et de la communication, Université Vincennes-Saint-Denis",Non trouvé,Unité de formation et de recherche,Bobigny,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_mathematiques_informatique_technologies_sciences_de_l_information_et_de_la_communication_universite_vincennes_saint_denis-6027
"MIM - UFR Mathématiques, informatique, mécanique, Université Paul Verlaine de Metz",Non trouvé,Unité de formation et de recherche,Metz,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-mim_ufr_mathematiques_informatique_mecanique_universite_paul_verlaine_de_metz-6028
"UFR Linguistique, Université Paris Diderot",Non trouvé,Unité de formation et de recherche,Paris,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_linguistique_universite_paris_diderot-6029
"UFR ALL - UFR Arts, lettres et langues Nancy, Université de Lorraine",Non trouvé,Unité de formation et de recherche,Nancy,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_all_ufr_arts_lettres_et_langues_nancy_universite_de_lorraine-6030
"UFR Lettres et sciences humaines, Université Paris-Est Créteil Val-de-Marne",Non trouvé,Unité de formation et de recherche,Créteil,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_lettres_et_sciences_humaines_universite_paris_est_creteil_val_de_marne-6031
"MI - UFR Mathématiques et informatique - Pôle lorrain de gestion, Nancy-Université - Nancy 2",Non trouvé,Unité de formation et de recherche,Nancy,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-mi_ufr_mathematiques_et_informatique_pole_lorrain_de_gestion_nancy_universite_nancy_2-6032
Université Paris I Panthéon-Sorbonne - UFR 27 Mathématiques et informatique,Non trouvé,Unité de formation et de recherche,Paris,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-universite_paris_i_pantheon_sorbonne_ufr_27_mathematiques_et_informatique-6033
"UFR Mathématiques et Informatique, Université Paris Descartes",Non trouvé,Unité de formation et de recherche,Paris,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_mathematiques_et_informatique_universite_paris_descartes-6034
"UFR Littérature française et comparée, Université Paris-Sorbonne Paris IV",Non trouvé,Unité de formation et de recherche,Paris,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_litterature_francaise_et_comparee_universite_paris_sorbonne_paris_iv-6035
"LL - UFR Lettres et langues, Université Paul Verlaine de Metz",Non trouvé,Unité de formation et de recherche,Metz,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ll_ufr_lettres_et_langues_universite_paul_verlaine_de_metz-6038
"UFR Lettres, arts et cinéma, Université Paris Diderot",Non trouvé,Unité de formation et de recherche,Paris,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_lettres_arts_et_cinema_universite_paris_diderot-6039
"UFR Langues, Université Rennes 2",Non trouvé,Unité de formation et de recherche,Rennes,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_langues_universite_rennes_2-6040
"UFR LEA - UFR Langues étrangères appliquées, Université de la Sorbonne Nouvelle",Non trouvé,Unité de formation et de recherche,Paris,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_lea_ufr_langues_etrangeres_appliquees_universite_de_la_sorbonne_nouvelle-6041
"UFR langues et cultures étrangères, Nancy-Université - Nancy 2",Non trouvé,Unité de formation et de recherche,Nancy,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_langues_et_cultures_etrangeres_nancy_universite_nancy_2-6042
"UFR Langues étrangères, Université d'Artois",Non trouvé,Unité de formation et de recherche,Arras,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_langues_etrangeres_universite_d_artois-6043
"UFR langues et civilisations, Université Bordeaux III",Non trouvé,Unité de formation et de recherche,Bordeaux,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_langues_et_civilisations_universite_bordeaux_iii-6044
"UFR LEA - UFR Langues étrangères appliquées, Université Paris-Sorbonne Paris IV",Non trouvé,Unité de formation et de recherche,Paris,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_lea_ufr_langues_etrangeres_appliquees_universite_paris_sorbonne_paris_iv-6045
"UFR LLCE-LEA - UFR Langues, littératures et civilisations étrangères - langues étrangères appliquées ( LLCE-LEA), Université Vincennes-Saint-Denis",Non trouvé,Unité de formation et de recherche,Bobigny,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_llce_lea_ufr_langues_litteratures_et_civilisations_etrangeres_langues_etrangeres_appliquees_llce_lea_universite_vincennes_saint_denis-6046
"UFR Langues et civilisations de l'Asie orientale, Université Paris Diderot",Non trouvé,Unité de formation et de recherche,Paris,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_langues_et_civilisations_de_l_asie_orientale_universite_paris_diderot-6047
"UFR langues appliquées, commerce et communication, Université Clermont-Ferrand II",Non trouvé,Unité de formation et de recherche,Clermont-Ferrand,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_langues_appliquees_commerce_et_communication_universite_clermont_ferrand_ii-6048
"UFR Latin, Université Paris-Sorbonne Paris IV",Non trouvé,Unité de formation et de recherche,Paris,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_latin_universite_paris_sorbonne_paris_iv-6049
"UFR Institut des sciences humaines appliquées, Université Paris-Sorbonne Paris IV",Non trouvé,Unité de formation et de recherche,Paris,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_institut_des_sciences_humaines_appliquees_universite_paris_sorbonne_paris_iv-6050
Université Paris I Panthéon-Sorbonne - UFR 16 Institut sciences sociales du travail ISST,Non trouvé,Unité de formation et de recherche,Nanterre,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-universite_paris_i_pantheon_sorbonne_ufr_16_institut_sciences_sociales_du_travail_isst-6051
Université Paris I Panthéon-Sorbonne - UFR 15 Institut d'études du développement économique et social,Non trouvé,Unité de formation et de recherche,Créteil,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-universite_paris_i_pantheon_sorbonne_ufr_15_institut_d_etudes_du_developpement_economique_et_social-6052
"UFR Italien et roumain, Université Paris-Sorbonne Paris IV",Non trouvé,Unité de formation et de recherche,Paris,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_italien_et_roumain_universite_paris_sorbonne_paris_iv-6053
Université Paris I Panthéon-Sorbonne - UFR 14 Institut de démographie,Non trouvé,Unité de formation et de recherche,Paris,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-universite_paris_i_pantheon_sorbonne_ufr_14_institut_de_demographie-6054
"UFR Informatique, Université Paris Diderot",Non trouvé,Unité de formation et de recherche,Paris,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_informatique_universite_paris_diderot-6056
"UFR Ingénierie, Université Pierre et Marie Curie - UPMC",Non trouvé,Unité de formation et de recherche,Paris,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_ingenierie_universite_pierre_et_marie_curie_upmc-6058
Université Paris I Panthéon-Sorbonne - UFR 21 Institut de recherche et d'études supérieures de tourisme,Non trouvé,Unité de formation et de recherche,Paris,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-universite_paris_i_pantheon_sorbonne_ufr_21_institut_de_recherche_et_d_etudes_superieures_de_tourisme-6059
"UFR Langue française, Université Paris-Sorbonne Paris IV",Non trouvé,Unité de formation et de recherche,Paris,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_langue_francaise_universite_paris_sorbonne_paris_iv-6060
"IRCOM - UFR Institut de recherche sur les civilisations de l'occident moderne, Université Paris-Sorbonne Paris IV",Non trouvé,Unité de formation et de recherche,Paris,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ircom_ufr_institut_de_recherche_sur_les_civilisations_de_l_occident_moderne_universite_paris_sorbonne_paris_iv-6061
"ILIS - UFR Ingénierie et Management de la santé - ILIS, Université de Lille 2",Non trouvé,Unité de formation et de recherche,Lille,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ilis_ufr_ingenierie_et_management_de_la_sante_ilis_universite_de_lille_2-6062
"UFR Information-communication, Université Lille 3",Non trouvé,Unité de formation et de recherche,Lille,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_information_communication_universite_lille_3-6063
"UFR Textes et sociétés, Université Vincennes-Saint-Denis",Non trouvé,Unité de formation et de recherche,Saint-Denis,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_textes_et_societes_universite_vincennes_saint_denis-6064
Université Paris I Panthéon-Sorbonne - UFR 09 Histoire,Non trouvé,Unité de formation et de recherche,Paris,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-universite_paris_i_pantheon_sorbonne_ufr_09_histoire-6065
"UFR Grec, Université Paris-Sorbonne Paris IV",Non trouvé,Unité de formation et de recherche,Paris,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_grec_universite_paris_sorbonne_paris_iv-6066
"UFR Histoire, Université Paris-Sorbonne Paris IV",Non trouvé,Unité de formation et de recherche,Paris,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_histoire_universite_paris_sorbonne_paris_iv-6067
"UFR humanités, Université Bordeaux Montaigne",Non trouvé,Unité de formation et de recherche,Bordeaux,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_humanites_universite_bordeaux_montaigne-6068
"UFR Histoire de l'art et archéologie, Université Paris-Sorbonne Paris IV",Non trouvé,Unité de formation et de recherche,Paris,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_histoire_de_l_art_et_archeologie_universite_paris_sorbonne_paris_iv-6069
Université Paris I Panthéon-Sorbonne - UFR 03 Histoire de l'art et archéologie,Non trouvé,Unité de formation et de recherche,Paris,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-universite_paris_i_pantheon_sorbonne_ufr_03_histoire_de_l_art_et_archeologie-6070
Université Paris I Panthéon-Sorbonne - UFR 08 Géographie,Non trouvé,Unité de formation et de recherche,Paris,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-universite_paris_i_pantheon_sorbonne_ufr_08_geographie-6071
"UFR Géographie histoire et sciences de la société, Université Paris Diderot",Non trouvé,Unité de formation et de recherche,Paris,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_geographie_histoire_et_sciences_de_la_societe_universite_paris_diderot-6072
"UFR 06 Ecole de management de la Sorbonne, Université Panthéon-Sorbonne",Non trouvé,Unité de formation et de recherche,Paris,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_06_ecole_de_management_de_la_sorbonne_universite_pantheon_sorbonne-6073
"UFR Etudes slaves, Université Paris-Sorbonne Paris IV",Non trouvé,Unité de formation et de recherche,Paris,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_etudes_slaves_universite_paris_sorbonne_paris_iv-6075
Université Paris I Panthéon-Sorbonne - UFR 07 Etudes internationales et européennes,Non trouvé,Unité de formation et de recherche,Paris,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-universite_paris_i_pantheon_sorbonne_ufr_07_etudes_internationales_et_europeennes-6076
"UFR Etudes ibériques et latino-américaines, Université Paris-Sorbonne Paris IV",Non trouvé,Unité de formation et de recherche,Paris,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_etudes_iberiques_et_latino_americaines_universite_paris_sorbonne_paris_iv-6077
"UFR Etudes anglophones, Université Paris Diderot",Non trouvé,Unité de formation et de recherche,Paris,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_etudes_anglophones_universite_paris_diderot-6078
"UFR du monde anglophone, Université de la Sorbonne Nouvelle",Non trouvé,Unité de formation et de recherche,Paris,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_du_monde_anglophone_universite_de_la_sorbonne_nouvelle-6079
"Faculté de droit, Université Savoie Mont Blanc",Non trouvé,Unité de formation et de recherche,Chambéry,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-faculte_de_droit_universite_savoie_mont_blanc-6080
"UFR d'études théâtrales, Université de la Sorbonne Nouvelle",Non trouvé,Unité de formation et de recherche,Paris,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_d_etudes_theatrales_universite_de_la_sorbonne_nouvelle-6081
"UFR Géographie et aménagement, Université Paris-Sorbonne Paris IV",Non trouvé,Unité de formation et de recherche,Paris,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_geographie_et_amenagement_universite_paris_sorbonne_paris_iv-6082
Université Paris I Panthéon-Sorbonne - UFR 26 Etudes juridiques générales,Non trouvé,Unité de formation et de recherche,Paris,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-universite_paris_i_pantheon_sorbonne_ufr_26_etudes_juridiques_generales-6083
"UFR d'études ibériques et latino-américaines, Université de la Sorbonne Nouvelle",Non trouvé,Unité de formation et de recherche,Paris,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_d_etudes_iberiques_et_latino_americaines_universite_de_la_sorbonne_nouvelle-6084
"UFR d'études romanes, slaves et orientales, Université Lille 3",Non trouvé,Unité de formation et de recherche,Lille,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_d_etudes_romanes_slaves_et_orientales_universite_lille_3-6085
"UFR d'études italiennes et de roumain, Université de la Sorbonne Nouvelle",Non trouvé,Unité de formation et de recherche,Paris,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_d_etudes_italiennes_et_de_roumain_universite_de_la_sorbonne_nouvelle-6086
"UFR Etudes germaniques, Université Paris-Sorbonne Paris IV",Non trouvé,Unité de formation et de recherche,Paris,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_etudes_germaniques_universite_paris_sorbonne_paris_iv-6087
"EILA - UFR Etudes interculturelles de langues appliquées, Université Paris Diderot",Non trouvé,Unité de formation et de recherche,Paris,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-eila_ufr_etudes_interculturelles_de_langues_appliquees_universite_paris_diderot-6088
"UFR 02 Economie, Université Panthéon-Sorbonne",Non trouvé,Unité de formation et de recherche,Paris,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_02_economie_universite_pantheon_sorbonne-6089
"UFR d'études germaniques et scandinaves université Charles de Gaulle, Université Lille 3",Non trouvé,Unité de formation et de recherche,Lille,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_d_etudes_germaniques_et_scandinaves_universite_charles_de_gaulle_universite_lille_3-6091
"UFR d'études anglophones, Université Stendhal - Grenoble 3",Non trouvé,Unité de formation et de recherche,Grenoble,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_d_etudes_anglophones_universite_stendhal_grenoble_3-6092
"ERLAOS - UFR d'études romanes, latino-américaines, orientales et slaves, Université Aix-Marseille I",Non trouvé,Unité de formation et de recherche,Aix-en-Provence,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-erlaos_ufr_d_etudes_romanes_latino_americaines_orientales_et_slaves_universite_aix_marseille_i-6093
"UFR d'études européennes, Université de la Sorbonne Nouvelle",Non trouvé,Unité de formation et de recherche,Paris,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_d_etudes_europeennes_universite_de_la_sorbonne_nouvelle-6094
"UFR droit, Université Paris-Est Créteil Val-de-Marne",Non trouvé,Unité de formation et de recherche,Créteil,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_droit_universite_paris_est_creteil_val_de_marne-6095
"UFR Droit, Université Vincennes-Saint-Denis",Non trouvé,Unité de formation et de recherche,Bobigny,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_droit_universite_vincennes_saint_denis-6096
"UFR droit, sciences politiques et sociales (cycle master), Université Panthéon-Assas",Non trouvé,Unité de formation et de recherche,Paris,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_droit_sciences_politiques_et_sociales_cycle_master_universite_pantheon_assas-6097
"UFR droit, sciences économiques et gestion - Université de Lorraine",Non trouvé,Unité de formation et de recherche,Nancy,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_droit_sciences_economiques_et_gestion_universite_de_lorraine-6098
"UFR droit - Faculté de droit, Université Paris Descartes",Non trouvé,Unité de formation et de recherche,Nanterre,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_droit_faculte_de_droit_universite_paris_descartes-6099
"IEJ - UFR droit - Institut d'études judiciaires, Université Paris Descartes",Non trouvé,Unité de formation et de recherche,Malakoff,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iej_ufr_droit_institut_d_etudes_judiciaires_universite_paris_descartes-6100
UFR droit et science politique - Université Bordeaux,Non trouvé,Unité de formation et de recherche,Bordeaux,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_droit_et_science_politique_universite_bordeaux-6102
"UFR droit, économie, gestion et AES, Université de Bretagne Occidentale",Non trouvé,Unité de formation et de recherche,Brest,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_droit_economie_gestion_et_aes_universite_de_bretagne_occidentale-6103
"UFR droit, économie, gestion (cycle licence) - Centre Melun, Université Panthéon-Assas",Non trouvé,Unité de formation et de recherche,Melun,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_droit_economie_gestion_cycle_licence_centre_melun_universite_pantheon_assas-6104
"UFR Droit - Pôle licence (Ecole de droit de La Sorbonne), Université Panthéon-Sorbonne",Non trouvé,Unité de formation et de recherche,Paris,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_droit_pole_licence_ecole_de_droit_de_la_sorbonne_universite_pantheon_sorbonne-6105
"UFR droit et sciences politiques (cycle licence) (Centre Vaugirard), Université Panthéon-Assas",Non trouvé,Unité de formation et de recherche,Paris,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_droit_et_sciences_politiques_cycle_licence_centre_vaugirard_universite_pantheon_assas-6106
"UFR d'oenologie, Université Bordeaux II",Non trouvé,Unité de formation et de recherche,Bordeaux,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_d_oenologie_universite_bordeaux_ii-6107
"UFR d'odontologie, Université de Reims Champagne-Ardenne",Non trouvé,Unité de formation et de recherche,Reims,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_d_odontologie_universite_de_reims_champagne_ardenne-6108
"UFR droit économie gestion - Faculté Jean Monnet, Université Paris-Sud 11",Non trouvé,Unité de formation et de recherche,Sceaux,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_droit_economie_gestion_faculte_jean_monnet_universite_paris_sud_11-6109
"UFR 05 Droit - Droit privé (Ecole de droit de La Sorbonne), Université Panthéon-Sorbonne",Non trouvé,Unité de formation et de recherche,Paris,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_05_droit_droit_prive_ecole_de_droit_de_la_sorbonne_universite_pantheon_sorbonne-6110
"UFR d'odontologie, Université de Nantes",Non trouvé,Unité de formation et de recherche,Nantes,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_d_odontologie_universite_de_nantes-6113
"UFR d'odontologie, Université Bordeaux II",Non trouvé,Unité de formation et de recherche,Bordeaux,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_d_odontologie_universite_bordeaux_ii-6114
"UFR droit, économie et administration, Université de Lorraine",Non trouvé,Unité de formation et de recherche,Metz,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_droit_economie_et_administration_universite_de_lorraine-6115
"UFR d'informatique, Université Toulouse I Capitole",Non trouvé,Unité de formation et de recherche,Toulouse,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_d_informatique_universite_toulouse_i_capitole-6116
"ODONTO UM1 - UFR d'odontologie, Université Montpellier I",Non trouvé,Unité de formation et de recherche,Montpellier,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-odonto_um1_ufr_d_odontologie_universite_montpellier_i-6117
"UFR d'Histoire, histoire de l'art et archéologie, Université de Nantes",Non trouvé,Unité de formation et de recherche,Nantes,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_d_histoire_histoire_de_l_art_et_archeologie_universite_de_nantes-6119
"UFR d'histoire et géographie, Université d'Artois",Non trouvé,Unité de formation et de recherche,Arras,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_d_histoire_et_geographie_universite_d_artois-6120
"UFR d'odontologie université d'Auvergne, Université Clermont-Ferrand I",Non trouvé,Unité de formation et de recherche,Clermont-Ferrand,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_d_odontologie_universite_d_auvergne_universite_clermont_ferrand_i-6121
"UFR d'odontologie, Université de Nice - Sophia Antipolis",Non trouvé,Unité de formation et de recherche,Nice,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_d_odontologie_universite_de_nice_sophia_antipolis-6122
"UFR d'odontologie, Université de Bretagne Occidentale",Non trouvé,Unité de formation et de recherche,Quimper,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_d_odontologie_universite_de_bretagne_occidentale-6123
"UFR d'histoire, Université de Caen Basse-Normandie",Non trouvé,Unité de formation et de recherche,Caen,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_d_histoire_universite_de_caen_basse_normandie-6124
"IEEA - UFR d'informatique électronique électrotechnique et automatique, Université Lille 1 - Sciences et Technologies",Non trouvé,Unité de formation et de recherche,Lille,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ieea_ufr_d_informatique_electronique_electrotechnique_et_automatique_universite_lille_1_sciences_et_technologies-6125
"IDIST - UFR d'information-documentation, information scientifique et technique, Université Lille 3",Non trouvé,Unité de formation et de recherche,Lille,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-idist_ufr_d_information_documentation_information_scientifique_et_technique_universite_lille_3-6126
"SSPSD - UFR des sciences sociales pratiques sociales et développement, Université de Strasbourg",Non trouvé,Unité de formation et de recherche,Strasbourg,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-sspsd_ufr_des_sciences_sociales_pratiques_sociales_et_developpement_universite_de_strasbourg-6128
"UFR des sciences, Université Paris-Sud 11",Non trouvé,Unité de formation et de recherche,Évry-Courcouronnes,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_des_sciences_universite_paris_sud_11-6129
Université de Versailles Saint-Quentin-en-Yvelines - UFR des sciences,Non trouvé,Unité de formation et de recherche,Versailles,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-universite_de_versailles_saint_quentin_en_yvelines_ufr_des_sciences-6130
"UFR des sciences - Pôle scientifique Saint Leu, Université Picardie Jules Verne Amiens",Non trouvé,Unité de formation et de recherche,Amiens,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_des_sciences_pole_scientifique_saint_leu_universite_picardie_jules_verne_amiens-6131
"UFR droit, science politique et gestion, Université de La Rochelle",Non trouvé,Unité de formation et de recherche,La Rochelle,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_droit_science_politique_et_gestion_universite_de_la_rochelle-6132
"UFR des sciences pharmaceutiques, Université Bordeaux II",Non trouvé,Unité de formation et de recherche,Bordeaux,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_des_sciences_pharmaceutiques_universite_bordeaux_ii-6133
"UFR d'histoire, arts et archéologie, Université Toulouse II",Non trouvé,Unité de formation et de recherche,Toulouse,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_d_histoire_arts_et_archeologie_universite_toulouse_ii-6134
"UFR des sciences pharmaceutiques et biologiques, Université de Bourgogne",Non trouvé,Unité de formation et de recherche,Dijon,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_des_sciences_pharmaceutiques_et_biologiques_universite_de_bourgogne-6135
"SJE UPVD - UFR des sciences juridiques et économiques - site de Narbonne, Université de Perpignan Via Domitia",Non trouvé,Unité de formation et de recherche,Carcassonne,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-sje_upvd_ufr_des_sciences_juridiques_et_economiques_site_de_narbonne_universite_de_perpignan_via_domitia-6137
"UFR des sciences humaines et arts, Université de Poitiers",Non trouvé,Unité de formation et de recherche,Poitiers,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_des_sciences_humaines_et_arts_universite_de_poitiers-6138
"SEE UPVD - UFR des sciences exactes et expérimentales, Université de Perpignan Via Domitia",Non trouvé,Unité de formation et de recherche,Perpignan,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-see_upvd_ufr_des_sciences_exactes_et_experimentales_universite_de_perpignan_via_domitia-6139
